,russian_title,itm_title,ganers,rating,year,status,Драма,Сверхъестественное,Реинкарнация,Сейнен,Шоу-бизнес,Игры,Повседневность,Уход за детьми,Ияшикей,Гарем,Комедия,Романтика,Школа,Сёнен,Экшен,Военное,Меха,Фантастика,Исторический,Организованная преступность,Антропоморфизм,Работа,Музыка,Сёдзе,Фэнтези,Приключения,Ужасы,Кровь,Спорт,Командный спорт,Психологическое,Триллер,Сёдзе Ай,Боевые искусства,Гэг юмор,CGDCT,Правонарушители,Детектив,Исекай,Вампиры,Культура отаку,Исполнительское искусство,Изобразительное искусство,Демоны,Махо-сёдзё,Медицина,Взрослые сейю,Путешествие во времени,Супер сила,Космос,Удостоено наград,Машины,Пародия,Питомцы,Дзёсей,Любовный многоугольник,Этти,Самураи,Сёнен Ай,Полиция,Игра с высокими ставками,Безумие,Детское,Выживание,Гурман,Обратный гарем,Романтический подтекст,Кроссдрессинг,Идолы (парни),Идолы (девушки),Смена пола
541,Ветер крепчает,Kaze Tachinu,"['Драма', 'Исторический', 'Романтика', 'Удостоено наград']",8.1,2013,Finised,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
542,Почувствуй ветер,Kaze ga Tsuyoku Fuiteiru,"['Спорт', 'Драма', 'Взрослые сейю']",8.4,2018,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
543,Навсикая из Долины ветров,Kaze no Tani no Naushika / Naushika,"['Приключения', 'Фэнтези', 'Удостоено наград']",8.4,1984,Finised,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
544,Фронт кровавой блокады 2 сезон,Kekkai Sensen & Beyond,"['Экшен', 'Комедия', 'Супер сила', 'Вампиры', 'Фэнтези', 'Сёнен']",7.8,2017,Finised,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
545,Заклинательница зверей Эрин,Kemono no Souja Erin,"['Драма', 'Фэнтези']",8.3,2009,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
546,Берсерк,Kenpuu Denki Berserk,"['Экшен', 'Приключения', 'Драма', 'Фэнтези', 'Ужасы', 'Военное', 'Сейнен', 'Кровь']",8.6,1997,Finised,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
547,Полиция будущего: Восстание,Kidou Keisatsu Patlabor 2 the Movie,"['Детектив', 'Драма', 'Меха', 'Фантастика', 'Полиция', 'Военное', 'Удостоено наград']",8.0,1993,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
548,Мобильный воин Гандам,Kidou Senshi Gundam,"['Меха', 'Фантастика', 'Космос', 'Военное', 'Экшен', 'Драма']",7.8,1979,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
549,Мобильный воин Гандам 00 2 сезон,Kidou Senshi Gundam 00 Second Season / G002,"['Экшен', 'Драма', 'Меха', 'Фантастика', 'Космос', 'Военное']",8.1,2008,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
550,Мобильный воин Гандам 0080: Карманная война,Kidou Senshi Gundam 0080: Pocket no Naka no Sensou / MSG 0080,"['Военное', 'Фантастика', 'Космос', 'Драма', 'Меха']",8.0,1989,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
551,Мобильный воин Гандам III: Столкновение в космосе,Kidou Senshi Gundam III: Meguriai Sora-hen,"['Приключения', 'Драма', 'Меха', 'Фантастика', 'Космос', 'Военное', 'Экшен']",7.7,1982,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
552,Мобильный воин Гандам: Поколение,Kidou Senshi Gundam SEED / Gundam S,"['Экшен', 'Драма', 'Меха', 'Романтика', 'Фантастика', 'Космос', 'Военное', 'Удостоено наград']",7.8,2002,Finised,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
553,Мобильный воин Гандам: Единорог,Kidou Senshi Gundam UC / unicorn,"['Экшен', 'Драма', 'Меха', 'Военное', 'Фантастика', 'Космос']",8.1,2010,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
